231,25,98,378
232,25,59,427
233,25,52,454
234,25,46,172
235,25,39,88
236,25,76,225
237,26,83,161
238,26,56,231
239,26,91,54
240,26,80,383
241,26,33,93
242,26,4,492
243,26,39,478
244,26,90,370
245,27,90,206
246,27,72,396
247,27,67,65
248,27,34,147
249,27,82,338
250,27,85,365
251,27,95,494
252,27,66,287
253,27,4,341
254,27,26,289
255,28,5,290
256,28,97,267
257,28,90,85
258,28,33,64
259,28,50,462
260,28,6,366
261,28,28,360
262,28,59,309
263,28,6,122
264,29,99,267
265,29,20,333
266,29,6,241
267,29,34,485
268,29,82,359
269,29,86,298
270,29,40,298
271,29,5,119
272,29,12,58
273,29,95,105
274,29,90,135
275,30,14,293
276,30,64,381
277,30,53,262
278,30,47,258
279,30,65,49
280,30,54,150
281,30,52,226
282,30,16,414
283,30,9,72
284,30,58,29
285,30,33,286
286,30,13,17
287,31,11,182
288,31,49,406
289,31,75,62
290,31,28,476
291,31,66,40
292,31,99,358
293,31,48,488
294,31,78,450
295,31,62,231
296,31,80,468
297,31,65,284
298,32,5,437
299,32,98,55
300,32,9,265
301,32,82,151
302,32,89,265
303,32,57,26
304,32,90,317
305,32,4,498
306,32,27,409
307,32,12,57
308,33,10,56
309,33,98,166
310,33,42,406
311,33,66,205
312,33,6,257
313,33,53,162
314,33,9,81
315,33,94,227
316,34,85,220
317,34,9,218
318,34,57,131
319,34,18,318
320,34,6,363
321,34,42,474
322,34,87,314
323,34,13,383
324,35,65,192
325,35,33,309
326,35,5,437
327,35,65,189
328,35,76,53
329,35,93,32
330,35,49,499
331,35,81,465
332,35,71,17
333,35,4,323
334,36,82,394
335,36,75,352
336,36,77,337
337,36,55,207
338,36,50,110
339,36,6,29
340,36,4,424
341,36,4,247
342,36,40,29
343,36,24,184
344,36,51,265
345,37,38,316
346,37,83,67
347,37,87,354
348,37,40,125
349,37,71,263
350,37,66,101
351,37,51,321
352,37,62,496
353,37,9,151
354,37,80,157
355,37,36,54
356,38,44,268
357,38,84,36
358,38,43,351
359,38,45,178
360,38,75,199
361,38,96,114
362,38,8,428
363,38,29,31
364,39,45,343
365,39,89,90
366,39,29,6
367,39,19,164
368,39,96,262
369,39,6,473
370,39,53,22
371,39,38,174
372,39,72,489
373,40,25,303
374,40,79,10
375,40,97,55
376,40,84,304
377,40,7,58
378,40,31,7
379,40,49,104
380,40,90,341
381,40,91,256
382,41,30,452
383,41,73,355
384,41,19,5
385,41,72,80
386,41,16,351
387,41,30,223
388,41,31,405
389,41,33,309
390,41,96,171
391,42,64,341
392,42,96,456
393,42,30,375
394,42,50,123
395,42,62,294
396,42,7,317
397,42,5,401
398,42,84,401
399,42,50,476
400,42,41,277
401,42,21,290
402,42,55,497
403,43,51,149
404,43,13,486
405,43,74,163
406,43,64,9
407,43,58,352
408,43,34,460
409,43,4,95
410,43,9,41
411,44,9,203
412,44,95,244
413,44,20,274
414,44,42,435
415,44,55,75
416,44,31,276
417,44,40,11
418,44,21,48
419,44,4,384
420,44,24,18
421,45,32,219
422,45,5,69
423,45,48,68
424,45,27,197
425,45,29,318
426,45,26,99
427,45,80,162
428,45,16,188
429,46,65,178
430,46,65,370
431,46,5,457
432,46,38,137
433,46,52,376
434,46,85,126
435,46,62,442
436,46,65,282
437,46,90,233
438,46,13,202
439,46,50,45
440,47,43,67
441,47,33,87
442,47,64,181
443,47,35,478
444,47,80,234
445,47,80,298
446,47,42,317
447,47,84,89
448,47,56,249
449,47,30,456
450,48,30,85
451,48,58,394
452,48,87,120
453,48,46,233
454,48,9,204
455,48,44,130
456,48,4,122
457,48,33,325
458,48,83,265
459,48,5,424
460,49,28,322
461,50,28,188
462,51,78,291
463,51,28,135
464,51,94,449
465,51,86,484
466,51,9,414
467,51,79,424
468,51,46,181
469,51,83,450
470,51,32,85
471,51,41,295
472,51,83,481
473,52,30,130
474,52,59,389
475,52,50,325
476,52,60,94
477,52,77,204
478,52,73,187
479,52,47,21
480,52,17,73
481,52,32,350
482,53,45,204
483,53,98,52
484,53,19,349
485,53,42,450
486,53,98,151
487,53,87,390
488,53,23,25
489,53,65,386
490,54,36,288
491,54,59,178
492,54,19,226
493,54,29,284
494,54,75,265
495,54,30,378
496,54,94,482
497,54,21,234
498,54,77,120
499,55,64,330
500,55,21,29
501,55,70,148
502,55,26,371
503,55,8,221
504,55,34,378
505,55,73,332
506,55,85,339
507,55,9,423
508,55,23,394
509,55,74,130
510,56,4,116
511,56,96,333
512,56,93,166
513,56,92,79
514,56,97,344
515,56,68,398
516,56,34,39
517,56,72,230
518,56,23,135
519,56,7,51
520,56,28,433
521,56,75,122
522,56,31,263
523,57,102,372
524,57,100,91
525,57,101,152
526,57,32,283
527,57,76,213
528,57,50,249
529,57,75,25
530,57,68,432
531,57,56,312
532,57,68,320
533,58,45,375
534,58,20,52
535,58,94,359
536,58,77,477
537,58,99,197
538,58,42,327
539,58,79,427
540,58,76,306
541,59,12,69
542,59,6,486
543,59,64,360
544,59,13,412
545,59,48,405
546,59,34,296
547,59,28,461
548,59,14,9
549,59,50,201
550,59,51,425
551,59,97,437
552,60,79,365
553,60,16,26
554,60,89,430
555,60,16,271
556,60,43,296
557,60,89,100
558,60,85,265
559,61,12,452
560,61,55,474
561,61,54,318
562,61,66,260
563,61,5,441
564,61,85,489
565,61,72,150
566,61,53,350
567,61,80,370
568,61,25,317
569,61,70,346
570,61,70,430
571,62,90,6
572,62,69,309
573,62,47,296
574,62,13,333
575,62,67,203
576,62,81,69
577,62,42,198
578,62,55,227
579,63,16,371
580,63,60,266
581,63,17,19
582,63,43,6
583,63,96,6
584,63,90,91
585,63,42,219
586,63,17,298
587,63,31,268
588,63,66,100
589,63,69,259
590,63,21,252
591,63,48,305
592,64,17,51
593,64,98,313
594,64,43,379
595,64,4,267
596,64,16,36
597,64,5,418
598,64,28,323
599,64,24,77
600,64,7,294
601,64,47,366
602,64,41,270
603,64,13,493
604,64,38,423
605,65,82,309
606,65,52,48
607,65,79,103
608,65,4,485
609,65,84,114
610,65,4,226
611,65,18,136
612,65,80,241
613,65,87,308
614,65,92,280
615,65,77,316
616,65,56,313
617,66,51,327
618,66,68,371
619,66,98,410
620,66,59,56
621,66,29,18
622,66,15,291
623,66,55,145
624,66,22,104
625,66,70,119
626,66,52,26
627,66,20,159
628,66,38,445
629,66,54,243
630,67,5,481
631,67,71,138
632,67,25,213
633,67,5,100
634,67,23,476
635,67,81,495
636,67,45,6
637,67,41,160
638,67,80,36
639,67,58,244
640,67,79,319
641,67,74,402
642,67,4,263
643,68,4,498
644,68,93,111
645,68,4,474
646,68,17,32
647,68,67,454
648,68,72,36
649,68,15,48
650,68,7,436
651,68,14,138
652,68,80,267
653,68,73,72
654,68,76,351
655,69,16,186
656,69,5,456
657,69,93,295
658,69,62,445
659,69,14,202
660,69,64,74
661,69,53,343
662,69,93,374
663,69,95,472
664,69,75,279
665,70,46,48
666,70,67,9
667,70,22,16
668,70,34,460
669,70,54,209
670,70,51,62
671,70,4,450
672,70,84,499
673,70,44,350
674,71,81,335
675,71,77,277
676,71,39,297
677,71,42,136
678,71,91,89
679,71,10,5
680,71,78,143
681,71,25,417
682,71,81,391
683,72,72,263
684,72,36,153
685,72,4,432
686,72,26,170
687,72,85,389
688,72,53,126
689,72,97,171
690,72,13,334
691,73,24,133
692,73,76,453
693,73,74,313
694,73,5,325
695,73,76,240
696,73,25,43
697,73,91,213
698,73,19,120
699,73,56,267
700,73,30,482
701,73,63,294
702,73,8,461
703,73,14,198
704,74,87,479
705,74,16,307
706,74,58,345
707,74,51,8
708,74,34,154
709,74,29,413
710,74,75,290
711,74,47,27
712,74,34,351
713,74,61,465
714,74,20,30
715,74,32,169
716,75,95,459
717,75,67,426
718,75,7,493
719,75,70,292
720,75,53,140
721,75,96,262
722,75,8,322
723,76,47,409
724,76,86,189
725,76,54,367
726,76,5,302
727,76,92,225
728,76,47,302
729,76,29,292
730,76,60,476
731,76,70,236
732,77,47,116
733,77,64,261
734,77,9,393
735,77,17,52
736,77,91,167
737,77,8,334
738,77,29,266
739,77,63,244
740,77,34,26
741,77,81,351
742,77,4,303
743,77,21,397
744,78,23,246
745,78,87,496
746,78,11,8
747,78,45,409
748,78,4,248
749,78,75,401
750,78,7,114
751,78,58,392
752,78,23,346
753,78,96,307
754,78,74,435
755,79,61,350
756,79,17,310
757,79,52,112
758,79,96,440
759,79,38,228
760,79,14,126
761,79,54,359
762,79,64,260
763,79,55,126
764,79,27,149
765,80,67,63
766,80,17,147
767,80,69,440
768,80,4,37
769,80,8,115
770,80,88,267
771,80,93,405
772,81,31,319
773,81,68,370
774,81,73,232
775,81,13,468
776,81,71,310
777,81,71,328
778,81,8,178
779,81,79,322
780,81,41,197
781,81,5,209
782,81,13,296
783,81,42,185
784,82,7,248
785,82,12,396
786,82,76,461
787,82,63,165
788,82,15,386
789,82,28,330
790,82,22,376
791,82,71,275
792,82,39,259
793,82,77,62
794,83,91,82
795,83,48,305
796,83,10,287
797,83,85,396
798,83,61,320
799,83,15,192
800,83,34,311
801,83,63,332
802,83,64,277
803,83,21,366
804,84,78,303
805,84,15,6
806,84,69,72
807,84,7,182
808,84,92,180
809,84,40,315
810,84,28,355
811,84,82,387
812,84,4,345
813,85,79,54
814,85,89,120
815,85,93,130
816,85,78,334
817,85,38,98
818,85,98,207
819,86,39,406
820,86,75,81
821,86,54,219
822,86,19,475
823,86,78,19
824,86,35,267
825,86,99,274
826,86,95,459
827,86,8,103
828,87,17,342
829,87,40,390
830,87,32,23
831,87,70,413
832,87,99,15
833,87,37,173
834,87,8,188
835,87,11,191
836,87,26,448
837,88,19,338
838,88,8,170
839,88,27,309
840,88,68,334
841,88,39,115
842,88,74,92
843,88,70,74
844,88,90,203
845,88,7,248
846,88,78,128
847,89,40,197
848,89,58,197
849,89,4,455
850,89,55,153
851,89,53,331
852,89,99,474
853,89,33,200
854,89,59,39
855,89,73,52
856,90,4,201
857,90,89,117
858,90,66,496
859,90,10,65
860,90,66,406
861,90,8,388
862,90,52,381
863,90,10,244
864,90,68,25
865,90,66,147
866,90,42,130
867,90,8,314
868,90,4,179
869,91,88,74
870,91,17,27
871,91,32,172
872,91,44,403
873,91,38,450
874,91,84,9
875,91,35,109
876,91,46,438
877,91,23,211
878,92,33,42
879,92,94,447
880,92,88,352
881,92,87,98
882,92,9,378
883,92,63,252
884,92,88,203
885,92,68,124
886,92,39,56
887,93,16,391
888,93,36,394
889,93,93,207
890,93,88,126
891,93,71,129
892,93,11,119
893,94,75,143
894,94,97,235
895,94,9,460
896,94,41,463
897,94,7,353
898,94,56,56
899,94,69,488
900,94,11,138
901,94,7,302
902,94,21,497
903,95,61,427
904,95,54,179
905,95,43,420
906,95,10,189
907,95,81,302
908,95,5,34
909,95,62,80
910,95,73,40
911,95,74,486
912,96,94,435
913,96,48,365
914,96,54,85
915,96,65,135
916,96,41,172
917,96,33,186
918,96,96,270
919,96,58,392
920,96,70,163
921,97,67,227
922,97,29,49
923,97,94,403
924,97,9,435
925,97,23,491
926,97,64,106
927,98,82,309
928,98,28,5
929,98,38,221
930,98,75,182
931,98,17,375
932,99,30,376
933,99,43,307
934,99,72,351
935,99,33,430
936,99,66,127
937,99,52,453
938,99,19,442
939,99,80,200
940,100,68,88
941,100,57,486
942,100,52,374
943,100,82,149
944,100,8,414
945,100,70,423
946,100,53,381
947,100,55,414
948,100,93,91
949,100,84,305
950,100,32,276
951,101,8,52
952,101,25,110
953,101,41,116
954,101,57,449
955,101,43,27
956,101,5,224
957,101,48,11
958,101,69,313
959,102,57,453
960,102,76,489
961,102,95,329
962,102,66,12
963,102,23,385
964,102,84,488
965,102,49,87
966,102,92,447
967,102,23,247
968,103,58,325
969,103,17,109
970,103,9,446
971,103,63,259
972,103,4,431
973,103,71,100
974,103,69,133
975,103,83,492
976,103,57,69
977,103,42,480
978,103,41,454
979,103,28,62
980,103,67,52
981,103,85,496
982,104,85,256
983,104,33,408
984,104,9,10
985,104,95,63
986,104,69,291
987,104,45,413
988,104,50,345
989,104,92,325
990,105,53,480
991,105,91,316
992,105,7,246
993,105,85,398
994,105,26,473
995,105,7,217
996,105,96,324
997,105,13,482
998,105,46,486
999,106,67,8
1000,106,15,305
1001,106,50,125
1002,106,70,449
1003,106,29,55
1004,106,73,465
1005,106,41,287
1006,106,97,408
1007,107,21,199
1008,107,94,292
1009,107,63,257
1010,107,75,71
1011,107,89,136
1012,107,66,482
1013,107,67,111
1014,107,8,135
1015,107,70,433
1016,108,20,250
1017,108,71,463
1018,108,61,87
1019,108,4,67
1020,108,34,445
1021,108,4,426
1022,108,30,401
1023,108,79,200
1024,108,61,62
1025,108,44,298
1026,108,7,477
1027,108,68,161
1028,108,95,365
1029,109,32,61
1030,109,43,130
1031,109,94,260
1032,109,56,63
1033,109,34,448
1034,109,51,18
1035,109,79,41
1036,109,93,62
1037,109,52,159
1038,109,30,475
1039,110,63,138
1040,110,8,52
1041,110,62,424
1042,110,44,250
1043,110,91,88
1044,110,71,216
1045,110,9,220
1046,110,49,10
1047,110,77,197
1048,111,83,144
1049,111,7,110
1050,111,11,224
1051,111,57,324
1052,111,59,442
1053,111,26,461
1054,111,50,449
1055,111,16,421
1056,111,55,477
1057,112,67,347
1058,112,18,130
1059,112,35,31
1060,112,26,486
1061,112,93,115
1062,112,53,313
1063,113,81,379
1064,113,79,134
1065,113,79,454
1066,113,64,401
1067,113,76,58
1068,113,97,204
1069,113,39,309
1070,113,70,498
1071,113,50,323
1072,114,31,234
1073,114,62,480
1074,114,45,19
1075,114,9,31
1076,114,82,331
1077,114,42,491
1078,114,64,434
1079,114,9,329
1080,114,7,392
1081,114,9,161
1082,114,9,177
1083,115,40,205
1084,115,19,131
1085,115,18,12
1086,115,88,332
1087,115,72,100
1088,115,29,462
1089,115,67,294
1090,116,81,346
1091,116,53,88
1092,116,6,495
1093,116,7,104
1094,116,55,147
1095,116,42,176
1096,116,31,81
1097,116,84,453
1098,116,10,459
1099,116,29,423
1100,116,44,329
1101,117,7,398
1102,117,21,390
1103,117,99,208
1104,117,35,310
1105,117,47,103
1106,117,48,321
1107,117,34,78
1108,118,70,283
1109,118,79,183
1110,118,89,70
1111,118,72,112
1112,118,87,465
1113,118,81,341
1114,118,38,379
1115,118,92,321
1116,118,24,301
1117,119,76,23
1118,119,61,380
1119,119,83,238
1120,119,22,234
1121,119,76,45
1122,119,34,294
1123,119,80,498
1124,119,87,49
1125,119,12,58
1126,120,8,26
1127,120,29,259
1128,120,19,157
1129,120,38,180
1130,120,29,351
1131,120,9,480
1132,120,50,99
1133,121,89,338
1134,121,25,448
1135,121,4,453
1136,121,10,440
1137,121,70,88
1138,121,7,151
1139,121,76,180
1140,121,63,480
1141,121,70,457
1142,121,74,180
1143,122,21,331
1144,122,92,90
1145,122,27,439
1146,122,31,283
1147,122,70,482
1148,122,30,97
1149,122,8,444
1150,122,72,413
1151,122,90,387
1152,122,37,6
1153,123,49,93
1154,123,8,358
1155,123,16,98
1156,123,47,416
1157,123,19,250
1158,123,56,263
1159,123,67,198
1160,123,20,221
1161,123,44,105
1162,123,69,398
1163,123,80,312
1164,124,31,152
1165,124,6,437
1166,124,10,80
1167,124,88,62
1168,124,87,205
1169,124,77,186
1170,124,7,376
1171,124,16,331
1172,124,55,390
1173,124,85,361
1174,124,80,91
1175,125,30,255
1176,125,16,482
1177,125,8,74
1178,125,74,15
1179,125,4,466
1180,125,7,44
1181,125,92,24
1182,125,71,102
1183,126,81,163
1184,126,28,435
1185,126,14,475
1186,126,16,278
1187,126,68,130
1188,126,25,124
1189,126,25,149
1190,126,33,20
1191,126,6,429
1192,126,38,79
1193,126,61,189
1194,127,95,178
1195,127,54,19
1196,127,84,157
1197,127,78,82
1198,127,72,455
1199,127,50,422
1200,127,21,423
1201,127,65,218
1202,127,68,207
1203,127,73,6
1204,128,36,362
1205,128,18,147
1206,128,10,138
1207,128,96,142
1208,128,43,24
1209,128,98,85
1210,128,55,325
1211,128,72,221
1212,128,30,329
1213,129,48,17
1214,129,47,19
1215,129,71,386
1216,129,20,429
1217,129,29,109
1218,129,9,123
1219,129,11,305
1220,129,55,15
1221,129,72,384
1222,129,29,60
1223,129,14,235
1224,129,73,176
1225,130,73,113
1226,130,4,314
1227,130,90,459
1228,130,88,52
1229,130,50,120
1230,130,73,177
1231,130,70,301
1232,130,43,295
1233,130,51,70
1234,130,12,404
1235,130,89,255
1236,130,51,345
1237,131,22,199
1238,131,81,282
1239,131,23,482
1240,131,16,426
1241,131,42,225
1242,131,8,233
1243,131,84,125
1244,131,90,468
1245,131,13,443
1246,131,46,446
1247,131,5,207
1248,132,53,179
1249,132,76,265
1250,132,81,57
1251,132,9,111
1252,132,37,443
1253,132,81,312
1254,132,52,250
1255,132,72,279
1256,132,19,437
1257,132,92,20
1258,133,91,463
1259,133,88,287
1260,133,30,318
1261,133,30,312
1262,133,75,128
1263,133,8,279
1264,133,96,228
1265,134,86,163
1266,134,97,442
1267,134,50,51
1268,134,83,113
1269,134,55,218
1270,134,89,21
1271,134,56,201
1272,134,65,420
1273,134,89,303
1274,134,32,108
1275,135,16,93
1276,135,33,220
1277,135,36,419
1278,135,8,248
1279,135,70,28
1280,135,45,26
1281,135,72,206
1282,136,31,451
1283,136,35,181
1284,136,40,478
1285,136,20,269
1286,136,21,443
1287,136,11,228
1288,136,98,496
1289,136,72,133
1290,137,6,327
1291,137,39,126
1292,137,61,481
1293,137,74,146
1294,137,91,479
1295,137,55,11
1296,137,18,376
1297,137,67,242
1298,137,71,360
1299,137,27,149
1300,137,60,93
1301,137,68,433
1302,137,35,84
1303,138,7,81
1304,138,30,277
1305,138,55,143
1306,138,57,207
1307,138,63,34
1308,139,29,292
1309,139,51,439
1310,139,39,27
1311,139,71,283
1312,139,88,340
1313,139,14,294
1314,139,4,318
1315,139,23,50
1316,139,12,492
1317,140,9,384
1318,140,4,23
1319,140,76,420
1320,140,89,204
1321,140,63,112
1322,140,60,474
1323,140,76,250
1324,140,65,67
1325,140,77,304
1326,141,60,276
1327,141,87,119
1328,141,59,336
1329,141,5,248
1330,141,37,280
1331,141,44,218
1332,142,92,376
1333,142,9,290
1334,142,55,220
1335,142,41,74
1336,142,33,93
1337,142,86,61
1338,142,81,72
1339,142,94,130
1340,142,57,453
1341,143,98,205
1342,143,92,297
1343,143,81,195
1344,143,62,123
1345,143,46,67
1346,143,57,391
1347,143,55,103
1348,143,35,245
1349,143,92,126
1350,143,38,388
1351,143,94,66
1352,144,21,180
1353,144,74,238
1354,144,63,75
1355,144,61,437
1356,144,66,243
1357,144,5,79
1358,144,59,68
1359,144,54,259
1360,144,96,123
1361,144,97,394
1362,144,28,56
1363,144,65,418
1364,144,21,433
1365,145,55,376
1366,145,76,347
1367,145,56,332
1368,145,56,478
1369,145,32,461
1370,145,42,357
1371,145,65,273
1372,145,16,253
1373,146,50,310
1374,146,91,306
1375,146,59,169
1376,146,82,63
1377,146,37,465
1378,146,46,61
1379,146,59,491
1380,146,89,198
1381,146,62,399
1382,147,34,268
1383,147,93,480
1384,147,62,480
1385,147,74,10
1386,147,54,480
1387,147,98,236
1388,147,53,114
1389,148,35,54
1390,148,20,395
1391,148,4,88
1392,148,92,328
1393,148,16,458
1394,148,8,374
1395,148,12,157
1396,148,16,182
1397,148,62,143
1398,148,9,472
1399,148,14,156
1400,148,56,177
1401,149,63,135
1402,149,81,374
1403,149,35,327
1404,149,75,166
1405,149,91,303
1406,149,67,463
1407,149,67,37
1408,149,60,194
1409,150,8,126
1410,150,55,179
1411,150,39,358
1412,150,47,396
1413,150,55,198
1414,150,48,413
1415,150,29,496
1416,150,41,347
1417,150,14,73
1418,151,90,484
1419,151,64,263
1420,151,33,313
1421,151,43,317
1422,151,93,478
1423,151,9,67
1424,151,81,50
1425,151,64,426
1426,151,14,456
1427,151,12,204
1428,151,66,494
1429,151,52,485
1430,151,23,125
1431,152,83,474
1432,152,7,319
1433,152,96,477
1434,152,16,299
1435,152,18,101
1436,152,21,420
1437,152,83,438
1438,152,30,305
1439,152,26,262
1440,153,8,10
1441,153,69,292
1442,153,33,59
1443,153,31,163
1444,153,4,435
1445,153,72,352
1446,153,15,221
1447,153,46,309
1448,153,5,283
1449,153,71,56
1450,153,37,346
1451,154,75,330
1452,154,6,261
1453,154,91,58
1454,154,12,176
1455,154,15,159
1456,154,70,133
1457,154,99,374
1458,154,6,81
1459,154,56,387
1460,154,24,180
1461,155,16,40
1462,155,57,297
1463,155,7,181
1464,155,25,41
1465,155,57,87
1466,155,75,226
1467,155,51,414
1468,156,68,355
1469,156,91,116
1470,156,52,168
1471,156,92,272
1472,156,16,16
1473,156,77,200
1474,156,69,35
1475,156,83,30
1476,156,12,43
1477,157,7,189
1478,157,94,87
1479,157,53,233
1480,157,77,344
1481,157,17,425
1482,157,5,463
1483,157,64,400
1484,157,70,79
1485,157,52,219
1486,157,18,427
1487,157,89,474
1488,158,66,231
1489,158,25,439
1490,158,39,174
1491,158,94,274
1492,158,62,372
1493,158,46,294
1494,158,96,28
1495,158,73,115
1496,158,27,364
1497,158,68,358
1498,159,8,454
1499,159,94,184
1500,159,51,302
1501,159,15,310
1502,159,87,471
1503,159,46,297
1504,159,75,203
1505,159,34,164
1506,159,77,100
1507,159,49,152
1508,159,57,62
1509,160,46,205
1510,160,34,236
1511,160,36,55
1512,160,74,268
1513,160,21,131
1514,160,93,433
1515,160,7,10
1516,161,39,235
1517,161,70,31
1518,161,67,326
1519,161,57,448
1520,161,31,329
1521,161,9,409
1522,161,96,338
1523,161,50,343
1524,161,51,362
1525,161,85,474
1526,161,8,270
1527,162,8,374
1528,162,71,308
1529,162,48,245
1530,162,75,387
1531,162,51,256
1532,162,82,52
1533,162,57,66
1534,162,7,370
1535,162,40,360
1536,163,57,166
1537,163,6,274
1538,163,23,184
1539,163,36,176
1540,163,48,53
1541,163,12,410
1542,163,85,464
1543,163,92,72
1544,163,18,113
1545,164,67,18
1546,164,55,313
1547,164,11,479
1548,164,6,306
1549,164,22,218
1550,164,92,349
1551,164,90,247
1552,164,69,263
1553,164,50,35
1554,164,90,183
1555,164,68,73
1556,165,74,453
1557,165,12,449
1558,165,4,346
1559,165,10,59
1560,165,21,155
1561,165,55,62
1562,165,13,327
1563,166,23,463
1564,166,9,463
1565,166,98,241
1566,166,82,203
1567,166,29,226
1568,166,57,373
1569,166,42,290
1570,166,68,363
1571,167,40,441
1572,167,47,230
1573,167,89,450
1574,167,9,455
1575,167,74,453
1576,167,89,14
1577,167,98,46
1578,167,19,146
1579,167,61,344
1580,167,13,113
1581,168,25,498
1582,168,83,120
1583,168,51,177
1584,168,18,332
1585,168,27,178
1586,168,39,454
1587,168,72,63
1588,168,53,465
1589,169,54,483
1590,169,56,449
1591,169,38,68
1592,169,12,257
1593,169,38,229
1594,169,65,115
1595,169,77,385
1596,169,76,382
1597,169,16,436
1598,169,46,136
1599,170,58,230
1600,170,7,324
1601,170,69,70
1602,170,28,232
1603,170,35,268
1604,170,5,14
1605,170,60,131
1606,170,4,430
1607,171,90,261
1608,171,92,399
1609,171,89,401
1610,171,7,479
1611,171,18,341
1612,171,54,65
1613,171,57,132
1614,172,87,429
1615,172,89,96
1616,172,97,199
1617,172,91,317
1618,172,41,176
1619,172,62,400
1620,172,13,410
1621,172,9,73
1622,172,67,433
1623,172,9,144
1624,172,27,500
1625,172,24,39
1626,172,5,380
1627,173,39,347
1628,173,8,358
1629,173,29,72
1630,173,39,477
1631,173,55,75
1632,173,75,445
1633,173,55,284
1634,173,83,437
1635,173,78,311
1636,174,40,445
1637,174,66,441
1638,174,51,193
1639,174,98,460
1640,174,65,337
1641,174,46,134
1642,174,46,387
1643,174,78,390
1644,174,7,134
1645,175,5,167
1646,175,38,426
1647,175,48,366
1648,175,38,479
1649,175,4,61
1650,175,80,151
1651,175,28,170
1652,175,62,284
1653,175,76,146
1654,175,5,349
1655,175,74,347
1656,176,12,406
1657,176,27,141
1658,176,8,376
1659,176,28,52
1660,176,81,85
1661,176,43,433
1662,176,30,101
1663,176,67,476
1664,176,13,96
1665,177,40,263
1666,177,80,469
